stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,wheelchair_boarding
16674,16674,BONNIE VIEW @ 56TH - S - NS,BONNIE VIEW @ 56TH -Southbound -Near Side (before the intersection),32.690352,-96.771566,,,0
16675,16675,HIGHLAND HILLS @ BLUFFMAN - E - NS,HIGHLAND HILLS @ BLUFFMAN -Eastbound -Near Side (before the intersection),32.675937,-96.763276,,,0
16676,16676,HIGHLAND HILLS @ SIMPSON STUART - S - FS,HIGHLAND HILLS @ SIMPSON STUART -Southbound -Far Side (after the intersection),32.674062,-96.759653,,,1
16677,16677,BONNIE VIEW @ PINEBROOK - S - NS,BONNIE VIEW @ PINEBROOK -Southbound -Near Side (before the intersection),32.669311,-96.760811,,,1
16683,16683,HIGHLAND HILLS @ MORNINGVIEW - N - FS,HIGHLAND HILLS @ MORNINGVIEW -Northbound -Far Side (after the intersection),32.67538,-96.760643,,,1
16684,16684,HIGHLAND HILLS @ BLUFFMAN - W - NS,HIGHLAND HILLS @ BLUFFMAN -Westbound -Near Side (before the intersection),32.675998,-96.763016,,,1
16685,16685,BONNIE VIEW @ HIGHLAND WOODS - N - FS,BONNIE VIEW @ HIGHLAND WOODS -Northbound -Far Side (after the intersection),32.681728,-96.766816,,,0
16686,16686,LAMAR @ COMMERCE - N - NS,LAMAR @ COMMERCE -Northbound -Near Side (before the intersection),32.778644,-96.803971,,,1
16689,16689,LAMAR @ WOOD - S - NS,LAMAR @ WOOD -Southbound -Near Side (before the intersection),32.777481,-96.803727,,,1
16691,16691,BONNIE VIEW @ CORRIGAN - S - NS,BONNIE VIEW @ CORRIGAN -Southbound -Near Side (before the intersection),32.691249,-96.771748,,,0
16692,16692,BONNIE VIEW @ PERSIMMON - S - NS,BONNIE VIEW @ PERSIMMON -Southbound -Near Side (before the intersection),32.678778,-96.765078,,,0
16694,16694,HIGHLAND HILLS @ MOONSTONE - E - FS,HIGHLAND HILLS @ MOONSTONE -Eastbound -Far Side (after the intersection),32.675819,-96.761795,,,0
16695,16695,HIGHLAND HILLS @ MORNINGVIEW - S - NS,HIGHLAND HILLS @ MORNINGVIEW -Southbound -Near Side (before the intersection),32.675245,-96.760573,,,1
16704,16704,HAMPTON @ CAMP WISDOM - N - FS,HAMPTON @ CAMP WISDOM -Northbound -Far Side (after the intersection),32.662502,-96.85698,,,0
16705,16705,HAMPTON @ RED BIRD - N - NS,HAMPTON @ RED BIRD -Northbound -Near Side (before the intersection),32.671455,-96.856998,,,1
16731,16731,KIEST @ VERNON - E - NS,KIEST @ VERNON -Eastbound -Near Side (before the intersection),32.705405,-96.836093,,,1
16732,16732,KIEST @ CONWAY - E - NS,KIEST @ CONWAY -Eastbound -Near Side (before the intersection),32.705004,-96.830385,,,1
16733,16733,KIEST @ IH 35 - E - MB,KIEST @ IH 35 -Eastbound -Mid Block (not near the intersection),32.705234,-96.828637,,,1
16772,16772,WASHINGTON @ COCHRAN - E - MB,WASHINGTON @ COCHRAN -Eastbound -Mid Block (not near the intersection),32.80083,-96.789689,,,1
16773,16773,WASHINGTON @ COCHRAN - E - FS,WASHINGTON @ COCHRAN -Eastbound -Far Side (after the intersection),32.800041,-96.788742,,,1
16774,16774,WASHINGTON @ MUNGER - E- NS,WASHINGTON @ MUNGER -Eastbound-Near Side (before the intersection),32.799168,-96.787751,,,1
16778,16778,PEARL @ BRYAN - N - NS,PEARL @ BRYAN -Northbound -Near Side (before the intersection),32.78591,-96.794868,,,1
16779,16779,PEARL @ THOMAS - N - MB,PEARL @ THOMAS -Northbound -Mid Block (not near the intersection),32.79212,-96.801807,,,1
16791,16791,LAMAR @ MUNGER - S - NS,LAMAR @ MUNGER -Southbound -Near Side (before the intersection),32.783386,-96.806946,,,1
16808,16808,BERNAL @ WALTON WALKER - S - NS,BERNAL @ WALTON WALKER -Southbound -Near Side (before the intersection),32.771053,-96.91446,,,1
16809,16809,WALTON WALKER @ JIM - N - FS,WALTON WALKER @ JIM -Northbound -Far Side (after the intersection),32.772937,-96.9152,,,0
16810,16810,WALTON WALKER @ SINGLETON - N - NS,WALTON WALKER @ SINGLETON -Northbound -Near Side (before the intersection),32.778167,-96.916336,,,0
16811,16811,SINGLETON @ LAPSLEY - E - NS,SINGLETON @ LAPSLEY -Eastbound -Near Side (before the intersection),32.778465,-96.912224,,,1
16812,16812,SINGLETON @ RISER - E - NS,SINGLETON @ RISER -Eastbound -Near Side (before the intersection),32.778516,-96.901189,,,0
16813,16813,SINGLETON @ HAMMERLY - E - NS,SINGLETON @ HAMMERLY -Eastbound -Near Side (before the intersection),32.778442,-96.899094,,,0
16814,16814,SINGLETON @ PEORIA - E - NS,SINGLETON @ PEORIA -Eastbound -Near Side (before the intersection),32.778377,-96.895462,,,0
16816,16816,SINGLETON @ MANILA - E - NS,SINGLETON @ MANILA -Eastbound -Near Side (before the intersection),32.77866,-96.865445,,,1
16817,16817,SINGLETON @ HAMPTON - E - FS,SINGLETON @ HAMPTON -Eastbound -Far Side (after the intersection),32.77864,-96.855996,,,1
16818,16818,SINGLETON @ VILBIG - E - NS,SINGLETON @ VILBIG -Eastbound -Near Side (before the intersection),32.778507,-96.848504,,,1
16820,16820,SINGLETON @ SYLVAN - E - NS,SINGLETON @ SYLVAN -Eastbound -Near Side (before the intersection),32.778495,-96.836053,,,1
16821,16821,SINGLETON @ TOPEKA - E - NS,SINGLETON @ TOPEKA -Eastbound -Near Side (before the intersection),32.778509,-96.834648,,,1
16826,16826,SINGLETON @ HERBERT - W - NS,SINGLETON @ HERBERT -Westbound -Near Side (before the intersection),32.778625,-96.830063,,,1
16827,16827,SINGLETON @ TOPEKA - W - NS,SINGLETON @ TOPEKA -Westbound -Near Side (before the intersection),32.778608,-96.834305,,,1
16828,16828,SINGLETON @ BORGER - W - NS,SINGLETON @ BORGER -Westbound -Near Side (before the intersection),32.778556,-96.841927,,,1
16829,16829,SINGLETON @ CHIHUAHUA - W - NS,SINGLETON @ CHIHUAHUA -Westbound -Near Side (before the intersection),32.778553,-96.845505,,,1
16830,16830,SINGLETON @ VILBIG - W - NS,SINGLETON @ VILBIG -Westbound -Near Side (before the intersection),32.778549,-96.847825,,,1
16831,16831,SINGLETON @ PEORIA - W - NS,SINGLETON @ PEORIA -Westbound -Near Side (before the intersection),32.778541,-96.895157,,,1
16832,16832,SINGLETON @ WEISENBERGER - W - NS,SINGLETON @ WEISENBERGER -Westbound -Near Side (before the intersection),32.778564,-96.896988,,,1
16834,16834,CHALK HILL @ HIAWATHA - S - NS,CHALK HILL @ HIAWATHA -Southbound -Near Side (before the intersection),32.775112,-96.904625,,,0
16840,16840,GARLAND @ BUCKNER - S - FS,GARLAND @ BUCKNER -Southbound -Far Side (after the intersection),32.833351,-96.702986,,,1
16841,16841,GARLAND @ KNOB OAKS - S - NS,GARLAND @ KNOB OAKS -Southbound -Near Side (before the intersection),32.830104,-96.706772,,,0
16842,16842,GARLAND @ OLDGATE - S - NS,GARLAND @ OLDGATE -Southbound -Near Side (before the intersection),32.828643,-96.708458,,,1
16844,16844,GARLAND @ LAKELAND - S - FS,GARLAND @ LAKELAND -Southbound -Far Side (after the intersection),32.822935,-96.715204,,,0
16845,16845,GARLAND @ WHITTIER - S - FS,GARLAND @ WHITTIER -Southbound -Far Side (after the intersection),32.820964,-96.716785,,,0
16846,16846,GARLAND @ BREEZEWOOD - S - NS,GARLAND @ BREEZEWOOD -Southbound -Near Side (before the intersection),32.816887,-96.720118,,,0
16849,16849,GARLAND @ WINSTEAD - S - FS,GARLAND @ WINSTEAD -Southbound -Far Side (after the intersection),32.812561,-96.727242,,,1
16850,16850,EAST GRAND @ CASA LOMA - S - NS,EAST GRAND @ CASA LOMA -Southbound -Near Side (before the intersection),32.809712,-96.731026,,,1
16854,16854,LINDSLEY @ MONTE VISTA - S - MB,LINDSLEY @ MONTE VISTA -Southbound -Mid Block (not near the intersection),32.804946,-96.741257,,,0
16855,16855,LINDSLEY @ CORDOVA - S - NS,LINDSLEY @ CORDOVA -Southbound -Near Side (before the intersection),32.803497,-96.743042,,,0
16856,16856,LINDSLEY @ CRISTLER - S - NS,LINDSLEY @ CRISTLER -Southbound -Near Side (before the intersection),32.801612,-96.745255,,,0
16857,16857,LINDSLEY @ MOUNT AUBURN - S - NS,LINDSLEY @ MOUNT AUBURN -Southbound -Near Side (before the intersection),32.799663,-96.747414,,,1
16858,16858,LINDSLEY @ PARKVIEW - S - NS,LINDSLEY @ PARKVIEW -Southbound -Near Side (before the intersection),32.798168,-96.749039,,,0
16859,16859,LINDSLEY @ BEACON - S - MB,LINDSLEY @ BEACON -Southbound -Mid Block (not near the intersection),32.796955,-96.750367,,,1
16860,16860,LINDSLEY @ MUNGER - S - NS,LINDSLEY @ MUNGER -Southbound -Near Side (before the intersection),32.791774,-96.756519,,,0
16861,16861,LINDSLEY @ FITZHUGH - S - NS,LINDSLEY @ FITZHUGH -Southbound -Near Side (before the intersection),32.790573,-96.75798,,,0
16862,16862,PARRY @ FLETCHER - S - NS,PARRY @ FLETCHER -Southbound -Near Side (before the intersection),32.784929,-96.764395,,,1
16863,16863,PARRY @ PEAK - N - NS,PARRY @ PEAK -Northbound -Near Side (before the intersection),32.785096,-96.763715,,,1
16864,16864,LINDSLEY @ FITZHUGH - N - NS,LINDSLEY @ FITZHUGH -Northbound -Near Side (before the intersection),32.79029,-96.758179,,,0
16865,16865,LINDSLEY @ MUNGER - N - FS,LINDSLEY @ MUNGER -Northbound -Far Side (after the intersection),32.791801,-96.756386,,,0
16866,16866,LINDSLEY @ HENDERSON - N - NS,LINDSLEY @ HENDERSON -Northbound -Near Side (before the intersection),32.793575,-96.754178,,,0
16868,16868,LINDSLEY @ BEACON - N - NS,LINDSLEY @ BEACON -Northbound -Near Side (before the intersection),32.796527,-96.750748,,,1
16869,16869,LINDSLEY @ PARKVIEW - N - NS,LINDSLEY @ PARKVIEW -Northbound -Near Side (before the intersection),32.797912,-96.749183,,,0
16870,16870,LINDSLEY @ CRISTLER - N - NS,LINDSLEY @ CRISTLER -Northbound -Near Side (before the intersection),32.801406,-96.745408,,,0
16873,16873,EAST GRAND @ LA VISTA - N - NS,EAST GRAND @ LA VISTA -Northbound -Near Side (before the intersection),32.807662,-96.732369,,,0
16874,16874,EAST GRAND @ CASA LOMA - N - NS,EAST GRAND @ CASA LOMA -Northbound -Near Side (before the intersection),32.809406,-96.731057,,,1
16875,16875,GARLAND @ WINSTEAD - N - MB,GARLAND @ WINSTEAD -Northbound -Mid Block (not near the intersection),32.812023,-96.727684,,,1
16876,16876,GARLAND @ SAN RAFAEL - N - FS,GARLAND @ SAN RAFAEL -Northbound -Far Side (after the intersection),32.814594,-96.723954,,,0
16878,16878,GARLAND @ BREEZEWOOD - N - NS,GARLAND @ BREEZEWOOD -Northbound -Near Side (before the intersection),32.816444,-96.720307,,,0
16880,16880,GARLAND @ WHITTIER - N - NS,GARLAND @ WHITTIER -Northbound -Near Side (before the intersection),32.820883,-96.71657,,,0
16881,16881,GARLAND @ LAKELAND - N - FS,GARLAND @ LAKELAND -Northbound -Far Side (after the intersection),32.823505,-96.714347,,,0
16882,16882,GARLAND @ TAVAROS - N - NS,GARLAND @ TAVAROS -Northbound -Near Side (before the intersection),32.826017,-96.711323,,,0
16883,16883,GARLAND @ OLDGATE - N - NS,GARLAND @ OLDGATE -Northbound -Near Side (before the intersection),32.828304,-96.708626,,,1
16885,16885,GARLAND @ BUCKNER - N - MB,GARLAND @ BUCKNER -Northbound -Mid Block (not near the intersection),32.833061,-96.70294,,,1
16886,16886,PEAVY @ HERMOSA - N - MB,PEAVY @ HERMOSA -Northbound -Mid Block (not near the intersection),32.833725,-96.690979,,,0
16903,16903,EAST GRAND @ LA VISTA - S - NS,EAST GRAND @ LA VISTA -Southbound -Near Side (before the intersection),32.808193,-96.732293,,,1
16904,16904,TENISON MEMORIAL @ EAST GRAND - S - FS,TENISON MEMORIAL @ EAST GRAND -Southbound -Far Side (after the intersection),32.804254,-96.73453,,,0
16905,16905,LINDSLEY @ TENISON MEMORIAL - S - NS,LINDSLEY @ TENISON MEMORIAL -Southbound -Near Side (before the intersection),32.807808,-96.738656,,,1
16907,16907,LINDSLEY @ GRAHAM - S - NS,LINDSLEY @ GRAHAM -Southbound -Near Side (before the intersection),32.796039,-96.751381,,,1
16908,16908,LINDSLEY @ ST MARY - S - NS,LINDSLEY @ ST MARY -Southbound -Near Side (before the intersection),32.792797,-96.755272,,,0
16911,16911,LINDSLEY @ BANK - S - FS,LINDSLEY @ BANK -Southbound -Far Side (after the intersection),32.788023,-96.761018,,,1
16915,16915,LINDSLEY @ CARROLL - N - NS,LINDSLEY @ CARROLL -Northbound -Near Side (before the intersection),32.786636,-96.762001,,,1
16916,16916,LINDSLEY @ MONTE VISTA - N - NS,LINDSLEY @ MONTE VISTA -Northbound -Near Side (before the intersection),32.80457,-96.741598,,,0
16917,16917,LINDSLEY @ BLAIR - N - NS,LINDSLEY @ BLAIR -Northbound -Near Side (before the intersection),32.806694,-96.739533,,,0
16918,16918,LINDSLEY @ TENISON MEMORIAL - N - FS,LINDSLEY @ TENISON MEMORIAL -Northbound -Far Side (after the intersection),32.807628,-96.738671,,,1
16920,16920,EAST GRAND @ GASTON - N - MB,EAST GRAND @ GASTON -Northbound -Mid Block (not near the intersection),32.810417,-96.730011,,,0
16936,16936,WICKERSHAM @ MCCREE - S - NS,WICKERSHAM @ MCCREE -Southbound -Near Side (before the intersection),32.874761,-96.691344,,,0
16937,16937,MCCREE @ PANDORA - E - MB,MCCREE @ PANDORA -Eastbound -Mid Block (not near the intersection),32.87399,-96.690721,,,0
16938,16938,PANDORA @ AMANDA - E - NS,PANDORA @ AMANDA -Eastbound -Near Side (before the intersection),32.874733,-96.689286,,,1
16939,16939,PANDORA @ PEGASUS - E - NS,PANDORA @ PEGASUS -Eastbound -Near Side (before the intersection),32.874551,-96.686345,,,1
16940,16940,PANDORA @ MCCREE - S - NS,PANDORA @ MCCREE -Southbound -Near Side (before the intersection),32.872086,-96.685444,,,0
16941,16941,MCCREE @ JUPITER - E - NS,MCCREE @ JUPITER -Eastbound -Near Side (before the intersection),32.871448,-96.683446,,,1
16942,16942,JUPITER @ NORTHWEST - S - FS,JUPITER @ NORTHWEST -Southbound -Far Side (after the intersection),32.863616,-96.683251,,,1
16945,16945,JUPITER @ LANEWOOD - S - NS,JUPITER @ LANEWOOD -Southbound -Near Side (before the intersection),32.856779,-96.683165,,,0
16946,16946,JUPITER @ RUPLEY - S - NS,JUPITER @ RUPLEY -Southbound -Near Side (before the intersection),32.854905,-96.683176,,,0
16947,16947,JUPITER @ WYATT - S - MB,JUPITER @ WYATT -Southbound -Mid Block (not near the intersection),32.852874,-96.683213,,,0
16958,16958,GARLAND @ PEAVY - S - FS,GARLAND @ PEAVY -Southbound -Far Side (after the intersection),32.83794,-96.697213,,,1
16960,16960,GARLAND @ PEAVY - N - FS,GARLAND @ PEAVY -Northbound -Far Side (after the intersection),32.838821,-96.695794,,,1
16969,16969,JUPITER @ WYATT - N - FS,JUPITER @ WYATT -Northbound -Far Side (after the intersection),32.852678,-96.682885,,,0
16970,16970,JUPITER @ RUPLEY - N - NS,JUPITER @ RUPLEY -Northbound -Near Side (before the intersection),32.85482,-96.682874,,,0
16971,16971,JUPITER @ LANEWOOD - N - NS,JUPITER @ LANEWOOD -Northbound -Near Side (before the intersection),32.856311,-96.682885,,,0
16974,16974,JUPITER @ NORTHWEST - N - NS,JUPITER @ NORTHWEST -Northbound -Near Side (before the intersection),32.863834,-96.683022,,,0
17012,17012,WHEATLAND @ POLK - E - FS,WHEATLAND @ POLK -Eastbound -Far Side (after the intersection),32.647514,-96.839605,,,1
17013,17013,WHEATLAND @ RACINE - E - NS,WHEATLAND @ RACINE -Eastbound -Near Side (before the intersection),32.64766,-96.835972,,,0
17014,17014,WHEATLAND @ GREENSPAN - E - NS,WHEATLAND @ GREENSPAN -Eastbound -Near Side (before the intersection),32.647518,-96.831962,,,0
17015,17015,LEIGH ANN @ WHEATLAND - N - FS,LEIGH ANN @ WHEATLAND -Northbound -Far Side (after the intersection),32.648049,-96.82925,,,1
17016,17016,LEIGH ANN @ TEXRIDGE - N - MB3,LEIGH ANN @ TEXRIDGE -Northbound -Mid Block 3 (not near the intersection),32.651492,-96.828438,,,1
17017,17017,LEIGH ANN @ BETTYRAE - N - NS,LEIGH ANN @ BETTYRAE -Northbound -Near Side (before the intersection),32.652747,-96.8283,,,0
17018,17018,LEIGH ANN @ KIRNWOOD - N - NS,LEIGH ANN @ KIRNWOOD -Northbound -Near Side (before the intersection),32.65429,-96.827561,,,0
17019,17019,KIRNWOOD @ ROBINCREEK - W - NS,KIRNWOOD @ ROBINCREEK -Westbound -Near Side (before the intersection),32.653724,-96.829552,,,0
17020,17020,KIRNWOOD @ GREENSPAN - W - NS,KIRNWOOD @ GREENSPAN -Westbound -Near Side (before the intersection),32.653564,-96.830849,,,0
17021,17021,KIRNWOOD @ GROVEWAY - W - FS,KIRNWOOD @ GROVEWAY -Westbound -Far Side (after the intersection),32.653854,-96.833336,,,0
17023,17023,RACINE @ GOLDWOOD - N - NS,RACINE @ GOLDWOOD -Northbound -Near Side (before the intersection),32.657192,-96.835389,,,0
17024,17024,RACINE @ EMBERWOOD - N - NS,RACINE @ EMBERWOOD -Northbound -Near Side (before the intersection),32.658867,-96.835348,,,0
17025,17025,RACINE @ CLEARWOOD - N - NS,RACINE @ CLEARWOOD -Northbound -Near Side (before the intersection),32.660636,-96.834671,,,0
17027,17027,CAMP WISDOM @ WOODWICK - W - NS,CAMP WISDOM @ WOODWICK -Westbound -Near Side (before the intersection),32.662227,-96.838135,,,0
17028,17028,CAMP WISDOM @ POLK - W - NS,CAMP WISDOM @ POLK -Westbound -Near Side (before the intersection),32.662246,-96.839592,,,1
17029,17029,POLK @ GOLDEN TROPHY - N - NS,POLK @ GOLDEN TROPHY -Northbound -Near Side (before the intersection),32.66592,-96.839782,,,0
17030,17030,POLK @ MEDALIST - N - NS,POLK @ MEDALIST -Northbound -Near Side (before the intersection),32.667549,-96.839875,,,1
17031,17031,POLK @ WOLF CREEK - N - NS,POLK @ WOLF CREEK -Northbound -Near Side (before the intersection),32.668747,-96.83989,,,0
17032,17032,POLK @ RED BIRD - N - NS,POLK @ RED BIRD -Northbound -Near Side (before the intersection),32.672511,-96.839928,,,1
17033,17033,POLK @ WILLOWGLEN - N - NS,POLK @ WILLOWGLEN -Northbound -Near Side (before the intersection),32.674705,-96.83992,,,0
17034,17034,POLK @ REYNOLDSTON - N - NS,POLK @ REYNOLDSTON -Northbound -Near Side (before the intersection),32.676535,-96.839866,,,0
17035,17035,POLK @ CLEAR FORK - N - NS,POLK @ CLEAR FORK -Northbound -Near Side (before the intersection),32.67913,-96.839928,,,1
17036,17036,POLK @ BROOK VALLEY - N - NS,POLK @ BROOK VALLEY -Northbound -Near Side (before the intersection),32.682079,-96.839875,,,0
17037,17037,POLK @ MISTY GLEN - N - NS,POLK @ MISTY GLEN -Northbound -Near Side (before the intersection),32.685142,-96.839873,,,0
17038,17038,POLK @ OAK PARK - N - MB,POLK @ OAK PARK -Northbound -Mid Block (not near the intersection),32.687383,-96.839886,,,1
17039,17039,POLK @ HIGHLAND OAKS - N - NS,POLK @ HIGHLAND OAKS -Northbound -Near Side (before the intersection),32.689896,-96.839934,,,1
17040,17040,POLK @ LEDBETTER - N - FS,POLK @ LEDBETTER -Northbound -Far Side (after the intersection),32.691408,-96.840168,,,1
17041,17041,POLK @ PENTAGON - N - FS,POLK @ PENTAGON -Northbound -Far Side (after the intersection),32.695048,-96.839914,,,1
17042,17042,POLK @ US 67 - N - MB,POLK @ US 67 -Northbound -Mid Block (not near the intersection),32.696662,-96.839915,,,1
17043,17043,POLK @ LEGENDARY - N - NS,POLK @ LEGENDARY -Northbound -Near Side (before the intersection),32.699683,-96.839961,,,1
17044,17044,POLK @ NOKOMIS - N - NS,POLK @ NOKOMIS -Northbound -Near Side (before the intersection),32.703556,-96.839964,,,1
17045,17045,POLK @ KIEST - N - NS,POLK @ KIEST -Northbound -Near Side (before the intersection),32.7056,-96.839955,,,1
17047,17047,KIEST @ US 67 - E - NS,KIEST @ US 67 -Eastbound -Near Side (before the intersection),32.704985,-96.832788,,,1
17048,17048,COMMERCE @ FIELD - E - FS,COMMERCE @ FIELD -Eastbound -Far Side (after the intersection),32.779612,-96.800133,,,1
17050,17050,POLK @ KIEST - S - FS,POLK @ KIEST -Southbound -Far Side (after the intersection),32.70515,-96.84021,,,1
17051,17051,POLK @ NOKOMIS - S - NS,POLK @ NOKOMIS -Southbound -Near Side (before the intersection),32.704071,-96.840195,,,1
17052,17052,POLK @ LEGENDARY - S - FS,POLK @ LEGENDARY -Southbound -Far Side (after the intersection),32.699889,-96.840186,,,0
17053,17053,POLK @ US 67 - S - FS,POLK @ US 67 -Southbound -Far Side (after the intersection),32.69676,-96.840205,,,0
17054,17054,POLK @ PENTAGON - S - MB,POLK @ PENTAGON -Southbound -Mid Block (not near the intersection),32.695516,-96.840152,,,1
17056,17056,POLK @ CEDAR FALLS - S - NS,POLK @ CEDAR FALLS -Southbound -Near Side (before the intersection),32.689364,-96.840242,,,1
